start_time,end_time,state
0.0,0.060096153846153855,S1
0.08012820512820513,0.18028846153846156,systole
0.20032051282051283,0.2604166666666667,S2
0.28044871794871795,0.32051282051282054,diastole
0.3405448717948718,0.44070512820512825,S1
0.4607371794871795,0.4607371794871795,systole
0.48076923076923084,0.5408653846153847,S2
0.5608974358974359,0.6810897435897436,diastole
0.7011217948717949,0.8012820512820513,S1
0.8213141025641026,0.8213141025641026,systole
0.841346153846154,0.9014423076923078,S2
0.921474358974359,0.921474358974359,diastole
0.9415064102564104,1.0416666666666667,S1
1.061698717948718,1.1017628205128207,systole
1.1217948717948718,1.1818910256410258,S2
1.201923076923077,1.201923076923077,diastole
1.2219551282051284,1.3221153846153848,S1
1.342147435897436,1.4623397435897436,systole
1.482371794871795,1.542467948717949,S2
1.5625000000000002,1.6626602564102566,S1
1.682692307692308,1.7227564102564104,systole
1.7427884615384617,1.8028846153846156,S2
1.8229166666666667,1.842948717948718,diastole
1.8629807692307694,1.9631410256410258,S1
1.983173076923077,12.5,systole
