start_time,end_time,state
0.0,0.32051282051282054,S1
0.3405448717948718,0.48076923076923084,systole
0.500801282051282,0.5608974358974359,S2
0.5809294871794872,0.841346153846154,diastole
0.8613782051282052,0.9615384615384617,S1
0.9815705128205129,1.1217948717948718,systole
1.1418269230769231,1.201923076923077,S2
1.2219551282051284,1.4423076923076925,diastole
1.4623397435897436,1.5625000000000002,S1
1.5825320512820513,1.7227564102564104,systole
1.7427884615384617,1.8028846153846156,S2
1.8229166666666667,2.1634615384615388,diastole
2.18349358974359,2.2836538461538463,S1
2.303685897435898,2.443910256410257,systole
2.463942307692308,2.5240384615384617,S2
2.544070512820513,2.7844551282051286,diastole
2.8044871794871797,2.904647435897436,S1
2.9246794871794872,3.0649038461538463,systole
3.084935897435898,3.1450320512820515,S2
3.1650641025641026,3.385416666666667,diastole
3.405448717948718,3.5056089743589745,S1
3.525641025641026,3.685897435897436,systole
3.7059294871794877,3.7660256410256414,S2
3.7860576923076925,4.026442307692308,diastole
4.0464743589743595,4.146634615384616,S1
4.166666666666667,4.3269230769230775,systole
4.346955128205129,4.407051282051283,S2
4.427083333333334,4.747596153846154,diastole
4.767628205128205,4.867788461538462,S1
4.887820512820514,5.048076923076923,systole
5.0681089743589745,5.128205128205129,S2
5.14823717948718,5.408653846153847,diastole
5.428685897435898,5.528846153846154,S1
5.548878205128205,5.709134615384616,systole
5.729166666666667,5.789262820512821,S2
5.809294871794872,6.049679487179488,diastole
6.069711538461539,6.169871794871796,S1
6.189903846153847,6.350160256410257,systole
6.370192307692308,6.430288461538462,S2
6.450320512820514,6.730769230769232,diastole
6.750801282051283,6.850961538461539,S1
6.87099358974359,7.011217948717949,systole
7.031250000000001,7.091346153846154,S2
7.111378205128205,7.371794871794872,diastole
7.391826923076923,7.49198717948718,S1
7.512019230769232,7.65224358974359,systole
7.672275641025641,7.732371794871796,S2
7.752403846153847,7.992788461538463,diastole
8.012820512820513,8.11298076923077,S1
8.133012820512821,8.27323717948718,systole
8.293269230769232,8.353365384615385,S2
8.373397435897436,8.653846153846155,diastole
8.673878205128206,8.774038461538462,S1
8.794070512820513,8.954326923076923,systole
8.974358974358974,9.03445512820513,S2
9.05448717948718,12.5,diastole
