start_time,end_time,state
0.0,0.10016025641025642,S1
0.12019230769230771,0.2604166666666667,systole
0.28044871794871795,0.3405448717948718,S2
0.36057692307692313,0.3806089743589744,diastole
0.40064102564102566,0.500801282051282,S1
0.5208333333333334,0.5608974358974359,systole
0.5809294871794872,0.6410256410256411,S2
0.6610576923076924,0.7612179487179488,S1
0.7812500000000001,0.8012820512820513,systole
0.8213141025641026,0.8814102564102565,S2
0.9014423076923078,1.0817307692307694,diastole
1.1017628205128207,1.201923076923077,S1
1.2219551282051284,1.342147435897436,systole
1.3621794871794872,1.4222756410256412,S2
1.4423076923076925,1.6025641025641026,diastole
1.622596153846154,1.7227564102564104,S1
1.7427884615384617,1.762820512820513,systole
1.7828525641025643,1.842948717948718,S2
1.8629807692307694,1.9631410256410258,S1
1.983173076923077,2.003205128205128,systole
2.0232371794871797,2.0833333333333335,S2
2.1033653846153846,2.123397435897436,diastole
2.1434294871794872,2.2235576923076925,S1
2.2435897435897436,2.303685897435898,S2
2.323717948717949,12.5,diastole
