start_time,end_time,state
0.0,0.060096153846153855,S1
0.08012820512820513,0.12019230769230771,systole
0.14022435897435898,0.20032051282051283,S2
0.22035256410256412,0.3806089743589744,diastole
0.40064102564102566,0.500801282051282,S1
0.5208333333333334,0.7011217948717949,systole
0.7211538461538463,0.7812500000000001,S2
0.8012820512820513,0.9415064102564104,diastole
0.9615384615384617,1.061698717948718,S1
1.0817307692307694,1.1418269230769231,systole
1.1618589743589745,1.2219551282051284,S2
1.2419871794871795,1.2620192307692308,diastole
1.2820512820512822,1.3621794871794872,S1
1.3822115384615385,1.4423076923076925,S2
1.4623397435897436,1.542467948717949,diastole
1.5625000000000002,1.6626602564102566,S1
1.682692307692308,1.682692307692308,systole
1.702724358974359,1.762820512820513,S2
1.7828525641025643,1.842948717948718,diastole
1.8629807692307694,1.9631410256410258,S1
1.983173076923077,2.1434294871794872,systole
2.1634615384615388,2.2235576923076925,S2
2.2435897435897436,2.2435897435897436,diastole
2.263621794871795,2.3637820512820515,S1
2.3838141025641026,2.443910256410257,systole
2.463942307692308,2.5240384615384617,S2
2.544070512820513,2.6442307692307696,S1
2.6642628205128207,2.7243589743589745,systole
2.744391025641026,2.8044871794871797,S2
2.824519230769231,3.024839743589744,diastole
3.044871794871795,3.1450320512820515,S1
3.1650641025641026,12.5,systole
