start_time,end_time,state
0.0,0.3405448717948718,S1
0.36057692307692313,0.3806089743589744,systole
0.40064102564102566,0.4607371794871795,S2
0.48076923076923084,0.5608974358974359,diastole
0.5809294871794872,0.6810897435897436,S1
0.7011217948717949,0.7411858974358975,S2
0.7612179487179488,0.8613782051282052,S1
0.8814102564102565,0.8814102564102565,systole
0.9014423076923078,0.9415064102564104,S2
0.9615384615384617,1.061698717948718,S1
1.0817307692307694,1.0817307692307694,systole
1.1017628205128207,1.1618589743589745,S2
1.1818910256410258,1.1818910256410258,diastole
1.201923076923077,1.3020833333333335,S1
1.3221153846153848,1.4022435897435899,systole
1.4222756410256412,1.482371794871795,S2
1.5024038461538463,1.5825320512820513,diastole
1.6025641025641026,1.702724358974359,S1
1.7227564102564104,1.8028846153846156,systole
1.8229166666666667,1.8830128205128207,S2
1.903044871794872,1.9230769230769234,diastole
1.9431089743589745,2.043269230769231,S1
2.0633012820512824,2.0833333333333335,systole
2.1033653846153846,2.1634615384615388,S2
2.18349358974359,2.2836538461538463,S1
2.303685897435898,2.323717948717949,systole
2.34375,2.403846153846154,S2
2.4238782051282053,2.4238782051282053,diastole
2.443910256410257,2.5240384615384617,S1
2.544070512820513,2.604166666666667,S2
2.624198717948718,2.624198717948718,diastole
2.6442307692307696,2.744391025641026,S1
2.764423076923077,2.764423076923077,systole
2.7844551282051286,2.8445512820512824,S2
2.8645833333333335,2.9447115384615388,diastole
2.96474358974359,3.0649038461538463,S1
3.084935897435898,3.1650641025641026,systole
3.185096153846154,3.245192307692308,S2
3.265224358974359,3.325320512820513,diastole
3.3453525641025643,3.4455128205128207,S1
3.4655448717948723,3.545673076923077,systole
3.5657051282051286,3.6258012820512824,S2
3.6458333333333335,3.7259615384615388,diastole
3.74599358974359,3.8461538461538467,S1
3.866185897435898,3.886217948717949,systole
3.9062500000000004,3.966346153846154,S2
3.9863782051282053,3.9863782051282053,diastole
4.006410256410256,4.086538461538462,S1
4.106570512820513,4.166666666666667,S2
4.186698717948718,4.2868589743589745,S1
4.306891025641026,4.3269230769230775,systole
4.346955128205129,4.407051282051283,S2
4.427083333333334,4.507211538461539,diastole
4.52724358974359,4.627403846153847,S1
4.647435897435898,4.707532051282052,systole
4.727564102564103,4.787660256410256,S2
4.807692307692308,4.887820512820514,diastole
4.907852564102565,5.008012820512821,S1
5.028044871794872,5.0681089743589745,systole
5.088141025641026,5.14823717948718,S2
5.168269230769231,5.268429487179487,S1
5.288461538461539,5.3485576923076925,S2
5.368589743589744,5.448717948717949,S1
5.468750000000001,5.528846153846154,S2
5.548878205128205,5.649038461538462,S1
5.669070512820514,5.729166666666667,S2
5.749198717948718,5.8493589743589745,S1
5.869391025641026,5.92948717948718,S2
5.949519230769231,6.029647435897436,S1
6.049679487179488,6.109775641025641,S2
6.1298076923076925,6.1298076923076925,diastole
6.1498397435897445,6.229967948717949,S1
6.250000000000001,6.310096153846154,S2
6.330128205128205,6.330128205128205,diastole
6.350160256410257,6.450320512820514,S1
6.470352564102565,6.530448717948718,systole
6.55048076923077,6.610576923076923,S2
6.630608974358975,6.71073717948718,diastole
6.730769230769232,6.810897435897436,S1
6.830929487179488,6.891025641025641,S2
6.9110576923076925,7.011217948717949,diastole
7.031250000000001,7.131410256410257,S1
7.151442307692308,7.211538461538463,systole
7.231570512820514,7.291666666666667,S2
7.311698717948719,7.311698717948719,diastole
7.33173076923077,7.411858974358975,S1
7.431891025641026,7.49198717948718,S2
7.512019230769232,7.592147435897436,S1
7.612179487179488,7.672275641025641,S2
7.692307692307693,7.79246794871795,S1
7.812500000000001,7.832532051282052,systole
7.852564102564103,7.912660256410257,S2
7.932692307692308,8.012820512820513,diastole
8.032852564102566,8.133012820512821,S1
8.153044871794872,8.213141025641026,S2
8.233173076923078,8.333333333333334,S1
8.353365384615385,8.413461538461538,systole
8.433493589743591,8.493589743589745,S2
8.513621794871796,8.553685897435898,diastole
8.573717948717949,8.673878205128206,S1
8.693910256410257,12.5,systole
