start_time,end_time,state
0.0,0.20032051282051283,S1
0.22035256410256412,0.4607371794871795,systole
0.48076923076923084,0.5408653846153847,S2
0.5608974358974359,1.0216346153846154,diastole
1.0416666666666667,1.1418269230769231,S1
1.1618589743589745,1.4222756410256412,systole
1.4423076923076925,1.5024038461538463,S2
1.5224358974358976,2.0633012820512824,diastole
2.0833333333333335,2.18349358974359,S1
2.2035256410256414,2.463942307692308,systole
2.483974358974359,2.544070512820513,S2
2.5641025641025643,3.225160256410257,diastole
3.245192307692308,3.3453525641025643,S1
3.365384615384616,3.6057692307692313,systole
3.6258012820512824,3.685897435897436,S2
3.7059294871794877,4.346955128205129,diastole
4.36698717948718,4.467147435897436,S1
4.487179487179487,4.707532051282052,systole
4.727564102564103,4.787660256410256,S2
4.807692307692308,5.368589743589744,diastole
5.388621794871796,5.488782051282052,S1
5.508814102564103,5.749198717948718,systole
5.76923076923077,5.829326923076923,S2
5.8493589743589745,12.5,diastole
