start_time,end_time,state
0.0,0.12019230769230771,S1
0.14022435897435898,0.16025641025641027,systole
0.18028846153846156,0.24038461538461542,S2
0.2604166666666667,0.28044871794871795,diastole
0.3004807692307693,0.40064102564102566,S1
0.420673076923077,0.420673076923077,systole
0.44070512820512825,0.500801282051282,S2
0.5208333333333334,0.6410256410256411,diastole
0.6610576923076924,0.7612179487179488,S1
0.7812500000000001,0.8012820512820513,systole
0.8213141025641026,0.8814102564102565,S2
0.9014423076923078,0.9415064102564104,diastole
0.9615384615384617,1.061698717948718,S1
1.0817307692307694,1.1217948717948718,systole
1.1418269230769231,1.201923076923077,S2
1.2219551282051284,1.2219551282051284,diastole
1.2419871794871795,1.342147435897436,S1
1.3621794871794872,1.4423076923076925,systole
1.4623397435897436,1.5224358974358976,S2
1.542467948717949,1.5625000000000002,diastole
1.5825320512820513,1.682692307692308,S1
1.702724358974359,1.7427884615384617,systole
1.762820512820513,1.8229166666666667,S2
1.842948717948718,1.983173076923077,diastole
2.003205128205128,2.1033653846153846,S1
2.123397435897436,2.18349358974359,systole
2.2035256410256414,2.263621794871795,S2
2.2836538461538463,2.3838141025641026,S1
2.403846153846154,2.4238782051282053,systole
2.443910256410257,2.5040064102564106,S2
2.5240384615384617,2.5841346153846154,diastole
2.604166666666667,2.7043269230769234,S1
2.7243589743589745,12.5,systole
