start_time,end_time,state
0.0,0.16025641025641027,S1
0.18028846153846156,0.36057692307692313,systole
0.3806089743589744,0.44070512820512825,S2
0.4607371794871795,0.7812500000000001,diastole
0.8012820512820513,0.9014423076923078,S1
0.921474358974359,1.061698717948718,systole
1.0817307692307694,1.1418269230769231,S2
1.1618589743589745,1.4222756410256412,diastole
1.4423076923076925,1.542467948717949,S1
1.5625000000000002,1.762820512820513,systole
1.7828525641025643,1.842948717948718,S2
1.8629807692307694,2.123397435897436,diastole
2.1434294871794872,2.2435897435897436,S1
2.263621794871795,2.463942307692308,systole
2.483974358974359,2.544070512820513,S2
2.5641025641025643,2.9447115384615388,diastole
2.96474358974359,3.0649038461538463,S1
3.084935897435898,3.185096153846154,systole
3.2051282051282053,3.265224358974359,S2
3.2852564102564106,3.6258012820512824,diastole
3.6458333333333335,3.74599358974359,S1
3.7660256410256414,3.866185897435898,systole
3.886217948717949,3.946314102564103,S2
3.966346153846154,4.206730769230769,diastole
4.226762820512821,4.3269230769230775,S1
4.346955128205129,4.52724358974359,systole
4.547275641025641,4.607371794871796,S2
4.627403846153847,12.5,diastole
