start_time,end_time,state
0.0,0.3004807692307693,S1
0.32051282051282054,0.500801282051282,systole
0.5208333333333334,0.5809294871794872,S2
0.6009615384615385,0.7211538461538463,diastole
0.7411858974358975,0.841346153846154,S1
0.8613782051282052,1.001602564102564,systole
1.0216346153846154,1.0817307692307694,S2
1.1017628205128207,1.2219551282051284,diastole
1.2419871794871795,1.342147435897436,S1
1.3621794871794872,1.7427884615384617,systole
1.762820512820513,1.8229166666666667,S2
1.842948717948718,2.2235576923076925,diastole
2.2435897435897436,2.34375,S1
2.3637820512820515,2.544070512820513,systole
2.5641025641025643,2.624198717948718,S2
2.6442307692307696,2.764423076923077,diastole
2.7844551282051286,2.884615384615385,S1
2.904647435897436,3.0649038461538463,systole
3.084935897435898,3.1450320512820515,S2
3.1650641025641026,3.245192307692308,diastole
3.265224358974359,3.365384615384616,S1
3.385416666666667,3.5657051282051286,systole
3.5857371794871797,3.6458333333333335,S2
3.665865384615385,3.74599358974359,diastole
3.7660256410256414,3.866185897435898,S1
3.886217948717949,4.2868589743589745,systole
4.306891025641026,4.36698717948718,S2
4.387019230769231,4.467147435897436,diastole
4.487179487179487,4.587339743589744,S1
4.607371794871796,4.807692307692308,systole
4.8277243589743595,4.887820512820514,S2
4.907852564102565,4.98798076923077,diastole
5.008012820512821,5.1081730769230775,S1
5.128205128205129,5.248397435897436,systole
5.268429487179487,5.328525641025641,S2
5.3485576923076925,5.368589743589744,diastole
5.388621794871796,5.488782051282052,S1
5.508814102564103,5.809294871794872,systole
5.829326923076923,5.8894230769230775,S2
5.909455128205129,6.049679487179488,diastole
6.069711538461539,6.169871794871796,S1
6.189903846153847,6.229967948717949,systole
6.250000000000001,6.310096153846154,S2
6.330128205128205,6.570512820512821,diastole
6.590544871794872,6.690705128205129,S1
6.71073717948718,6.810897435897436,systole
6.830929487179488,6.891025641025641,S2
6.9110576923076925,7.271634615384616,diastole
7.291666666666667,7.391826923076923,S1
7.411858974358975,7.612179487179488,systole
7.632211538461539,7.692307692307693,S2
7.7123397435897445,7.812500000000001,diastole
7.832532051282052,7.932692307692308,S1
7.9527243589743595,8.293269230769232,systole
8.313301282051283,8.373397435897436,S2
8.393429487179487,12.5,diastole
