start_time,end_time,state
0.0,0.36057692307692313,S1
0.3806089743589744,0.5608974358974359,systole
0.5809294871794872,0.6410256410256411,S2
0.6610576923076924,1.0216346153846154,diastole
1.0416666666666667,1.1418269230769231,S1
1.1618589743589745,1.342147435897436,systole
1.3621794871794872,1.4222756410256412,S2
1.4423076923076925,1.8028846153846156,diastole
1.8229166666666667,1.9230769230769234,S1
1.9431089743589745,2.123397435897436,systole
2.1434294871794872,2.2035256410256414,S2
2.2235576923076925,2.544070512820513,diastole
2.5641025641025643,2.6642628205128207,S1
2.684294871794872,2.8445512820512824,systole
2.8645833333333335,2.9246794871794872,S2
2.9447115384615388,12.5,diastole
