start_time,end_time,state
0.0,0.20032051282051283,S1
0.22035256410256412,0.3405448717948718,systole
0.36057692307692313,0.420673076923077,S2
0.44070512820512825,0.6410256410256411,diastole
0.6610576923076924,0.7612179487179488,S1
0.7812500000000001,0.8814102564102565,systole
0.9014423076923078,0.9615384615384617,S2
0.9815705128205129,1.2620192307692308,diastole
1.2820512820512822,1.3822115384615385,S1
1.4022435897435899,1.5024038461538463,systole
1.5224358974358976,1.5825320512820513,S2
1.6025641025641026,1.8830128205128207,diastole
1.903044871794872,2.003205128205128,S1
2.0232371794871797,2.123397435897436,systole
2.1434294871794872,2.2035256410256414,S2
2.2235576923076925,2.463942307692308,diastole
2.483974358974359,2.5841346153846154,S1
2.604166666666667,2.7243589743589745,systole
2.744391025641026,2.8044871794871797,S2
2.824519230769231,3.044871794871795,diastole
3.0649038461538463,3.1650641025641026,S1
3.185096153846154,3.3052884615384617,systole
3.325320512820513,3.385416666666667,S2
3.405448717948718,3.665865384615385,diastole
3.685897435897436,3.7860576923076925,S1
3.806089743589744,3.9262820512820515,systole
3.946314102564103,4.006410256410256,S2
4.026442307692308,4.306891025641026,diastole
4.3269230769230775,4.427083333333334,S1
4.447115384615385,4.547275641025641,systole
4.5673076923076925,4.627403846153847,S2
4.647435897435898,4.887820512820514,diastole
4.907852564102565,5.008012820512821,S1
5.028044871794872,5.168269230769231,systole
5.188301282051283,5.248397435897436,S2
5.268429487179487,5.468750000000001,diastole
5.488782051282052,5.588942307692308,S1
5.6089743589743595,5.729166666666667,systole
5.749198717948718,5.809294871794872,S2
5.829326923076923,6.08974358974359,diastole
6.109775641025641,6.209935897435898,S1
6.229967948717949,6.350160256410257,systole
6.370192307692308,6.430288461538462,S2
6.450320512820514,6.71073717948718,diastole
6.730769230769232,6.830929487179488,S1
6.850961538461539,6.951121794871796,systole
6.971153846153847,7.031250000000001,S2
7.051282051282052,7.271634615384616,diastole
7.291666666666667,7.391826923076923,S1
7.411858974358975,7.512019230769232,systole
7.532051282051283,7.592147435897436,S2
7.612179487179488,7.79246794871795,diastole
7.812500000000001,7.912660256410257,S1
7.932692307692308,8.012820512820513,systole
8.032852564102566,8.092948717948719,S2
8.11298076923077,8.373397435897436,diastole
8.393429487179487,8.493589743589745,S1
8.513621794871796,8.633814102564104,systole
8.653846153846155,8.713942307692308,S2
8.73397435897436,12.5,diastole
