start_time,end_time,state
0.0,0.12019230769230771,S1
0.14022435897435898,0.36057692307692313,systole
0.3806089743589744,0.44070512820512825,S2
0.4607371794871795,0.6810897435897436,diastole
0.7011217948717949,0.8012820512820513,S1
0.8213141025641026,1.1618589743589745,systole
1.1818910256410258,1.2419871794871795,S2
1.2620192307692308,1.342147435897436,diastole
1.3621794871794872,1.4623397435897436,S1
1.482371794871795,1.702724358974359,systole
1.7227564102564104,1.7828525641025643,S2
1.8028846153846156,2.003205128205128,diastole
2.0232371794871797,2.123397435897436,S1
2.1434294871794872,2.3838141025641026,systole
2.403846153846154,2.463942307692308,S2
2.483974358974359,2.6642628205128207,diastole
2.684294871794872,2.7844551282051286,S1
2.8044871794871797,3.185096153846154,systole
3.2051282051282053,3.265224358974359,S2
3.2852564102564106,3.3453525641025643,diastole
3.365384615384616,3.4655448717948723,S1
3.4855769230769234,3.7059294871794877,systole
3.7259615384615388,3.7860576923076925,S2
3.806089743589744,4.006410256410256,diastole
4.026442307692308,4.126602564102565,S1
4.146634615384616,4.507211538461539,systole
4.52724358974359,4.587339743589744,S2
4.607371794871796,4.667467948717949,diastole
4.6875,4.787660256410256,S1
4.807692307692308,5.14823717948718,systole
5.168269230769231,5.228365384615385,S2
5.248397435897436,5.328525641025641,diastole
5.3485576923076925,5.448717948717949,S1
5.468750000000001,5.709134615384616,systole
5.729166666666667,5.789262820512821,S2
5.809294871794872,6.009615384615385,diastole
6.029647435897436,6.1298076923076925,S1
6.1498397435897445,6.430288461538462,systole
6.450320512820514,6.510416666666667,S2
6.530448717948718,6.6706730769230775,diastole
6.690705128205129,6.790865384615385,S1
6.810897435897436,7.151442307692308,systole
7.1714743589743595,7.231570512820514,S2
7.251602564102565,7.33173076923077,diastole
7.351762820512821,7.4519230769230775,S1
7.471955128205129,7.7123397435897445,systole
7.732371794871796,7.79246794871795,S2
7.812500000000001,12.5,diastole
