start_time,end_time,state
0.0,0.12019230769230771,S1
0.14022435897435898,0.14022435897435898,systole
0.16025641025641027,0.22035256410256412,S2
0.24038461538461542,0.40064102564102566,diastole
0.420673076923077,0.5208333333333334,S1
0.5408653846153847,0.5608974358974359,systole
0.5809294871794872,0.6410256410256411,S2
0.6610576923076924,0.8012820512820513,diastole
0.8213141025641026,0.921474358974359,S1
0.9415064102564104,0.9415064102564104,systole
0.9615384615384617,1.0216346153846154,S2
1.0416666666666667,1.1818910256410258,diastole
1.201923076923077,1.3020833333333335,S1
1.3221153846153848,1.342147435897436,systole
1.3621794871794872,1.4222756410256412,S2
1.4423076923076925,1.5825320512820513,diastole
1.6025641025641026,1.702724358974359,S1
1.7227564102564104,1.762820512820513,systole
1.7828525641025643,1.842948717948718,S2
1.8629807692307694,2.1033653846153846,diastole
2.123397435897436,2.2235576923076925,S1
2.2435897435897436,2.443910256410257,systole
2.463942307692308,2.5240384615384617,S2
2.544070512820513,2.544070512820513,diastole
2.5641025641025643,2.6642628205128207,S1
2.684294871794872,12.5,systole
