start_time,end_time,state
0.0,0.10016025641025642,S1
0.12019230769230771,0.5408653846153847,systole
0.5608974358974359,0.6209935897435898,S2
0.6410256410256411,0.8814102564102565,diastole
0.9014423076923078,1.001602564102564,S1
1.0216346153846154,1.622596153846154,systole
1.6426282051282053,1.702724358974359,S2
1.7227564102564104,1.983173076923077,diastole
2.003205128205128,2.1033653846153846,S1
2.123397435897436,2.7043269230769234,systole
2.7243589743589745,2.7844551282051286,S2
2.8044871794871797,3.044871794871795,diastole
3.0649038461538463,3.1650641025641026,S1
3.185096153846154,3.7860576923076925,systole
3.806089743589744,3.866185897435898,S2
3.886217948717949,4.126602564102565,diastole
4.146634615384616,4.246794871794872,S1
4.266826923076923,4.887820512820514,systole
4.907852564102565,4.967948717948718,S2
4.98798076923077,5.228365384615385,diastole
5.248397435897436,5.3485576923076925,S1
5.368589743589744,5.989583333333334,systole
6.009615384615385,6.069711538461539,S2
6.08974358974359,6.330128205128205,diastole
6.350160256410257,6.450320512820514,S1
6.470352564102565,7.031250000000001,systole
7.051282051282052,7.111378205128205,S2
7.131410256410257,7.391826923076923,diastole
7.411858974358975,7.512019230769232,S1
7.532051282051283,7.79246794871795,systole
7.812500000000001,7.872596153846154,S2
7.892628205128206,12.5,diastole
