start_time,end_time,state
0.0,0.16025641025641027,S1
0.18028846153846156,0.3004807692307693,systole
0.32051282051282054,0.3806089743589744,S2
0.40064102564102566,0.5208333333333334,diastole
0.5408653846153847,0.6410256410256411,S1
0.6610576923076924,0.7411858974358975,systole
0.7612179487179488,0.8213141025641026,S2
0.841346153846154,0.9615384615384617,diastole
0.9815705128205129,1.0817307692307694,S1
1.1017628205128207,1.2219551282051284,systole
1.2419871794871795,1.3020833333333335,S2
1.3221153846153848,1.4222756410256412,diastole
1.4423076923076925,1.542467948717949,S1
1.5625000000000002,1.682692307692308,systole
1.702724358974359,1.762820512820513,S2
1.7828525641025643,1.903044871794872,diastole
1.9230769230769234,2.0232371794871797,S1
2.043269230769231,2.1434294871794872,systole
2.1634615384615388,2.2235576923076925,S2
2.2435897435897436,2.3838141025641026,diastole
2.403846153846154,2.5040064102564106,S1
2.5240384615384617,2.604166666666667,systole
2.624198717948718,2.684294871794872,S2
2.7043269230769234,2.7844551282051286,diastole
2.8044871794871797,2.904647435897436,S1
2.9246794871794872,2.9447115384615388,systole
2.96474358974359,3.024839743589744,S2
3.044871794871795,3.044871794871795,diastole
3.0649038461538463,3.1650641025641026,S1
3.185096153846154,3.2852564102564106,systole
3.3052884615384617,3.365384615384616,S2
3.385416666666667,3.5056089743589745,diastole
3.525641025641026,3.6258012820512824,S1
3.6458333333333335,3.74599358974359,systole
3.7660256410256414,3.826121794871795,S2
3.8461538461538467,3.966346153846154,diastole
3.9863782051282053,4.086538461538462,S1
4.106570512820513,4.206730769230769,systole
4.226762820512821,4.2868589743589745,S2
4.306891025641026,4.427083333333334,diastole
4.447115384615385,4.547275641025641,S1
4.5673076923076925,4.6875,systole
4.707532051282052,4.767628205128205,S2
4.787660256410256,4.867788461538462,diastole
4.887820512820514,4.98798076923077,S1
5.008012820512821,12.5,systole
