start_time,end_time,state
0.0,0.10016025641025642,S1
0.12019230769230771,0.2604166666666667,systole
0.28044871794871795,0.3405448717948718,S2
0.36057692307692313,0.36057692307692313,diastole
0.3806089743589744,0.48076923076923084,S1
0.500801282051282,0.6810897435897436,systole
0.7011217948717949,0.7612179487179488,S2
0.7812500000000001,0.8814102564102565,S1
0.9014423076923078,0.9615384615384617,systole
0.9815705128205129,1.0416666666666667,S2
1.061698717948718,1.1618589743589745,S1
1.1818910256410258,1.2219551282051284,systole
1.2419871794871795,1.3020833333333335,S2
1.3221153846153848,1.342147435897436,diastole
1.3621794871794872,1.4623397435897436,S1
1.482371794871795,1.482371794871795,systole
1.5024038461538463,1.5625000000000002,S2
1.5825320512820513,1.6025641025641026,diastole
1.622596153846154,1.702724358974359,S1
1.7227564102564104,1.7828525641025643,S2
1.8028846153846156,1.842948717948718,diastole
1.8629807692307694,1.9631410256410258,S1
1.983173076923077,2.0232371794871797,systole
2.043269230769231,2.0833333333333335,S2
2.1033653846153846,2.2035256410256414,S1
2.2235576923076925,12.5,systole
