start_time,end_time,state
0.0,0.24038461538461542,S1
0.2604166666666667,0.36057692307692313,systole
0.3806089743589744,0.44070512820512825,S2
0.4607371794871795,0.5208333333333334,diastole
0.5408653846153847,0.6410256410256411,S1
0.6610576923076924,0.8613782051282052,systole
0.8814102564102565,0.9415064102564104,S2
0.9615384615384617,1.2219551282051284,diastole
1.2419871794871795,1.342147435897436,S1
1.3621794871794872,1.5825320512820513,systole
1.6025641025641026,1.6626602564102566,S2
1.682692307692308,2.003205128205128,diastole
2.0232371794871797,2.123397435897436,S1
2.1434294871794872,2.34375,systole
2.3637820512820515,2.4238782051282053,S2
2.443910256410257,2.764423076923077,diastole
2.7844551282051286,2.884615384615385,S1
2.904647435897436,3.104967948717949,systole
3.1250000000000004,3.185096153846154,S2
3.2051282051282053,3.525641025641026,diastole
3.545673076923077,3.6458333333333335,S1
3.665865384615385,3.7860576923076925,systole
3.806089743589744,3.8461538461538467,S2
3.866185897435898,3.966346153846154,S1
3.9863782051282053,4.0464743589743595,S2
4.066506410256411,4.066506410256411,diastole
4.086538461538462,4.166666666666667,S1
4.186698717948718,4.246794871794872,S2
4.266826923076923,4.306891025641026,diastole
4.3269230769230775,4.427083333333334,S1
4.447115384615385,4.447115384615385,systole
4.467147435897436,4.52724358974359,S2
4.547275641025641,4.627403846153847,diastole
4.647435897435898,4.747596153846154,S1
4.767628205128205,4.8277243589743595,S2
4.847756410256411,4.947916666666667,S1
4.967948717948718,5.128205128205129,systole
5.14823717948718,5.208333333333334,S2
5.228365384615385,5.428685897435898,diastole
5.448717948717949,5.548878205128205,S1
5.568910256410257,5.92948717948718,systole
5.949519230769231,6.009615384615385,S2
6.029647435897436,6.250000000000001,diastole
6.270032051282052,6.370192307692308,S1
6.3902243589743595,6.750801282051283,systole
6.770833333333334,6.830929487179488,S2
6.850961538461539,7.051282051282052,diastole
7.071314102564103,7.1714743589743595,S1
7.191506410256411,7.371794871794872,systole
7.391826923076923,7.4519230769230775,S2
7.471955128205129,12.5,diastole
