start_time,end_time,state
0.0,0.060096153846153855,S1
0.08012820512820513,0.08012820512820513,systole
0.10016025641025642,0.16025641025641027,S2
0.18028846153846156,0.18028846153846156,diastole
0.20032051282051283,0.3004807692307693,S1
0.32051282051282054,0.32051282051282054,systole
0.3405448717948718,0.40064102564102566,S2
0.420673076923077,0.44070512820512825,diastole
0.4607371794871795,0.5608974358974359,S1
0.5809294871794872,0.7211538461538463,systole
0.7411858974358975,0.7812500000000001,S2
0.8012820512820513,0.8814102564102565,S1
0.9014423076923078,0.9615384615384617,S2
0.9815705128205129,1.0416666666666667,diastole
1.061698717948718,1.1618589743589745,S1
1.1818910256410258,1.201923076923077,systole
1.2219551282051284,1.2820512820512822,S2
1.3020833333333335,1.3221153846153848,diastole
1.342147435897436,1.4423076923076925,S1
1.4623397435897436,1.5224358974358976,S2
1.542467948717949,1.6025641025641026,diastole
1.622596153846154,1.7227564102564104,S1
1.7427884615384617,1.903044871794872,systole
1.9230769230769234,1.983173076923077,S2
2.003205128205128,2.003205128205128,diastole
2.0232371794871797,2.123397435897436,S1
2.1434294871794872,2.2035256410256414,systole
2.2235576923076925,2.2836538461538463,S2
2.303685897435898,2.403846153846154,diastole
2.4238782051282053,2.5040064102564106,S1
2.5240384615384617,2.5841346153846154,S2
2.604166666666667,2.7043269230769234,S1
2.7243589743589745,2.764423076923077,systole
2.7844551282051286,2.8445512820512824,S2
2.8645833333333335,2.9246794871794872,diastole
2.9447115384615388,3.044871794871795,S1
3.0649038461538463,3.265224358974359,systole
3.2852564102564106,3.3453525641025643,S2
3.365384615384616,3.5056089743589745,diastole
3.525641025641026,3.6258012820512824,S1
3.6458333333333335,4.306891025641026,systole
4.3269230769230775,4.387019230769231,S2
4.407051282051283,5.368589743589744,diastole
5.388621794871796,5.488782051282052,S1
5.508814102564103,5.829326923076923,systole
5.8493589743589745,5.909455128205129,S2
5.92948717948718,6.109775641025641,diastole
6.1298076923076925,6.229967948717949,S1
6.250000000000001,6.510416666666667,systole
6.530448717948718,6.590544871794872,S2
6.610576923076923,7.151442307692308,diastole
7.1714743589743595,7.271634615384616,S1
7.291666666666667,7.892628205128206,systole
7.912660256410257,7.972756410256411,S2
7.992788461538463,8.673878205128206,diastole
8.693910256410257,8.794070512820513,S1
8.814102564102566,9.81570512820513,systole
9.83573717948718,9.895833333333334,S2
9.915865384615385,9.955929487179487,diastole
9.97596153846154,10.076121794871796,S1
10.096153846153847,12.5,systole
